Tweets,Polarity,Tweets1,Polarity1
I know the Bird Flu isnt COVID-19; it was nowhere near as severe as Corona. I'm going to go out on a limb here and say the long term effects of catching this virus are going to be a lot more severe. You DO NOT WANT IT GOING THROUGH THE POPULATION! #MaskUpAZ #KnowledgeIsPower,-0.6559,Must In | #WestBengal government announces extension of lockdown till July 31 to contain spread of #COVID19. (via @the_hindu),0.0
"A dear friend of mine has recently passed away. Not from corona, but because of it. He was diabetic and his wife was tested positive for the covid-19. So he got a panic attack and was gone in 2 days. His sudden and untimely demise left me and my family devastated.",-0.8074,Children Suffer as Not. Nails to Ensure Nutrition During Lockdown The world’s two biggest child nutrition programme – the Integrated Child Development Scheme and the Did-day Real programme – run by the Government of India suffered a severe jolt in March http://www.facebook.com/238875926243983/posts/1936033179861574/,-0.8881
I've had a Covid 19 Antibody test and its negative I do not have or have had corona virus,-0.5719,West Bengal government announces extension of lockdown till July 31 to contain spread of #COVID19 #SambadEnglish #Sambad,0.0
Sad to see the city this empty. . . . #coronavirus #corona #virus #isolation #COVID19 #emptystreets #emptynyc #nycshutdown #quarantine #quarantinelife #staysafe #covid_19 #stayhome #quedateencasa #staypositive… https://www.instagram.com/p/CCCCz4tjSla/?igshid=1vevcas6gcwqz,-0.7783,@NoToVIPculture @sankatmochan temple opens for government officer in lockdown.disuse of government transport at off working hours.@PMOIndia @myogiadityanath @UPGovt @IgRangeVaranasi @narendramodi @spvaranasi @banarasi_bhaukal @TOI_Varanasi @SANKATHMOCHAN @BJP4India @republic,0.0
"@CNN you need to do your homework. There has never been a successful Corona Virus vaccine. Past attempts killed more people than the disease they fought. Covid-19 vaccine might not get us the herd immunity if too many people refuse to get it, Fauci says ",-0.9016,@AUThackeray for lockdown period Landlords are asking for rent not considering humanitarian ground and saying they have to pay my. . don’t leave it on discretion of landlords some government directive is not given!Of government can lock us down they have to sort this problem,-0.6145
The division within the Labour Party even under new leadership with Keir Starmer will just leave us with more years of Tory pain despite how bad of a job Boris has done with Corona &amp; the absolute shit show that Brexit is bound to be #KeirStarmer #BorisMustGo #COVID19 #Covid_19,-0.3716,Lockdown in the state extended till must July with certain relaxation: West Bengal Government (ANI),0.6705
If they are checking you for corona it will take 15 minutes since we ALL have those viruses. If checking for COVID -19 it will take 48 hours to look under a microscope &amp; grow out in a Petri dish ... geniuses,0.0,There is much we don’t understand. It appears there is law. Either way. He’re on our own now. To government is going to lock down again.,0.0
6/29/20 Open 5-9p. Masks required; bring your own. Hand Sanitizer required; on the house. Just a reminder of what the medical shorthand SARS-CoV-2 & CoViD-19 stand for: Severe Acute Respiratory Syndrome Corona Virus 2 / Corona Virus 2019. Stay safe. Stop the spread. ,0.3182,@BSYBJP @BSBommai Another lockdown will be punishing the people for Government's failures. That happened to all the hospital beds which were supposed to have been created for Moved patients?,-0.6808
" France coronavirus COVID-19 report for Monday, June 29th: 164,260 confirmed cases (+1,324) 29,813 deaths (+35) http://universalstats.com/coronavirus-france #COVID #COVID__19 #Corona",0.0,West Bengal government announces extension of lockdown till July 31 ,0.0
Best explain | Google - Apple corona virus API to fight against covid 19 #Apple #Google #COVID19 @Google @Apple,0.3818,"The #Chennai police arrested five persons, including three state government employees, for running a jacket that issued face movement passes for travel during the #lockdown ",-0.4767
June 29 update: Maine's COVID-19 cases rise by 30 https://buff.ly/3eL5oCm #COVID19 #Coronavirus #Corona #outbreak #pandemic #socialdistancing #socialisolation #6feet #WearAMask #Maine,0.0,"SEASON7 WILL EPIC WHAT YOU THINK? of @mitchcham: Since i'm a Same of Thrones fan, AND i think the government has acted too soon easing lockdown, in regards to a and… http://twitter.com/i/web/status/1275803577139814401",0.5106
"Please, fight to make all classes at Duke this year remote. I am so afraid of COVID 19. So many young people are dying from corona. You don't want to risk lives, right?",0.0752,"Now the of government should think upon another phase of lockdown, as west bengal has already extended their lockdown till must July.",0.0
So I told my coworker I was tired and had a headache. Another co worker goes those are the symptoms of COVID-19. And looked super worried. Had to let him know It’s just my time of the month no corona virus here,-0.34,"Except in some cases,the state government decides to lockdown till July 31. His decision after the all-party meeting. Why was this meeting not called earlier? Putting people in danger, increasing the infection and lockdown again. Of you can't handle the situation, move away ...",-0.5267
"Some ppl are already brainwashed. Unfortunately, solution to Covid-19 can never come from any church or mosque except thru Science. Corona really exposed those scammers that called themselves man of God. What is the point opening worship hse when not a single persn has been cured",0.3832,#Lockdown in the state extended till must July with certain relaxation: #WestBengal Government,0.6705
It was all planned out from virus to Floyd and the rest is history. Either there is a virus they both released or no virus cause these tests are either tainted they never isolated virus so it can’t show COVID 19. It’s showing any type of corona in ur body https://twitter.com/gipsonl42/status/1277645440322863106?s=12,-0.0613,WestBengal government announces extension of lockdown till July 31 to contain spread of #COVID19. #WestBengal,0.0
If you have a temperature and a cough you must have corona virus. COVID-19 prototype testing 2020,0.0,"Literally nobody has done something against government advice because ""dominion cummins did the thing"". I'd bet money that you also haven't followed lockdown rules to exact precision.",0.0
@ArvindKejriwal @vinaymishraAAP @msisodia @raghav_chadha sir I jagmohan work as govt medicines supplier to dgehs. I found covid 19 positive on 2ndJune I pledged to donate plasma for covid patients &amp; request all the patient who beat corona come donate plasma .We win a day CM si,0.8126,"Government should give financial package to 13 core poor families ( minimum k ). Italy, Pain, Germany, Canada recovered from this virus. Same as india should recover. Least we need to flattened the curve by lockdown only.",-0.7506
@ArvindKejriwal @vinaymishraAAP @msisodia @raghav_chadha sir I jagmohan work as govt medicines supplier to dgehs. I found covid 19 positive on 2ndJune I pledged to donate plasma for covid patients &amp; request all the patient who beat corona come donate plasma .We win a day CM sir,0.8126,@neerajarora91 @nanipravardhan @MansiAg57342230 @anubha1812 West Bengal government extended lock down till must July...July must comes only after July with...Kindly take a note of this and forward this...,0.0
"Plasma Donation to Recover from Corona Disease Please answer this question related to corona pandemic (COVID-19), which consists of two parts: Istiftaat and Ahkam according to the Fatawa of al-Sarkhi al-Hassani #الصرخي_يغرد_ولايةالفقيه_ولايةالطاغوت #الصرخي_غايتنا_انقاذكم",0.3182,COVID-19: of government announces extension of lockdown till July 31 ,0.0
"India is the only country in the world, who is fighting with Corona Covid-19 Virus, and at same time Virus Creators on the LAC.",-0.3612,West Bengal government announces extension of lockdown till July 31 to contain spread of COVID-19,0.0
#Gilead is facing a shit-storm of epic proportions and deservedly so. Greedy bastards. #Covid_19 #Corona ,-0.743,Lockdown in the state extended till must July with certain relaxation: West Bengal Government,0.6705
"In COVID-19, 'CO' stands for 'corona,' 'VI' for 'virus,' and 'D' for disease, the 19 is for 2019. In the past, some had suggested the C stood for China. Not true.",-0.3252,A Government without foresightness and cruel to Am Admit by whom they attained POWER. Businessmen exploits People at scarcity but GOVERNMENT exploit Transport fraternity as He can't agitated against Price rise due to Lockdown Pursue etc due to Corona. Munafakhori idea of Or Lodi,0.5197
I understand. But this corona something doesn’t look like it gonna end anytime soon. Govt and the citizenry are not treating the covid-19 as it should be. ,0.5023,Must In | #WestBengal government announces extension of lockdown till July 31 to contain spread of #COVID19.,0.0
When will #Covid_19 or Corona whateva they call it will ever end Jesus,0.0,#WestBengal government announces extension of #lockdown till July 31 to contain spread of #COVID19.,0.0
#corona #covid19 COVID-19 Reports as 29/06/2020 19:46 (UTC) Confirmed Cases: 10170619 Recovered: 5173676 Deaths: 503024,0.0,Why delhi government is not imposing complete lockdown for Saturday n Sunday with such high increase in Moved 19 case. MHA should step in. @AmitShah @ArvindKejriwal @msisodia,0.381
Here are some suggestions for the success in the discovery of Vaccine against the virus Covid 19 (Corona) ,0.5719,#WestBengal government announces extension of #lockdown till July 31 to contain the spread of #COVID19,0.0
Mater Radiographer Siobhán Killeen @SiobhanKilleen spoke at Dept of Health COVID-19 press briefing today about her symptoms and recovery from the corona infection. Please watch here. We are all proud of her in the Mater and wish her a full recovery soon! ,0.8122,#Breaking #WestBengal: Lockdown in the West Bengal state extended till must July with certain relaxation: West Bengal Government #KashmirNews #coronavirus,0.6705
"Think our quarantine is bad? Rapunzel spent 18 years indoors. And get this, she lived in a kingdom called... Corona . See what she got up to and maybe it will give your kids some ideas. . . . #kidsinquarantine #quarantineideas #kidsofquarantine #Covid_19 #disney #tangled",-0.5423,#BREAKING #BreakingNews #Lockdown in the state extended till must July with certain relaxation: #Bengal Government For Other News Visit http://www.ajantanews.com #COVID19India #coronavirus #CoronaUpdatesInIndia #COVID19,0.6705
